frameNumber,trackerPosition,trackerRotation,centerHit,centerHitPosition,centerHitGroup,boxHit,boxHitPosition,boxHitGroup,presentObjectName,presentObjectGroup
2501,"(-32.5, 102.5, -0.9)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-4.0, 104.1, -52.2)",WestRide Traffic,store2 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (30)(Clone)*New_NPC (13)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*
2502,"(-32.5, 102.5, -1.8)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-4.0, 104.1, -52.2)",WestRide Traffic,store2 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (30)(Clone)*New_NPC (13)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*
2503,"(-32.5, 102.5, -2.2)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-4.0, 104.1, -52.2)",WestRide Traffic,store2 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (30)(Clone)*New_NPC (13)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*
2504,"(-32.5, 102.5, -3.1)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-4.0, 104.1, -52.2)",WestRide Traffic,store2 (1)*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 3*3851_combined_B40_T02  [Legacy Shaders/Bumped Diffuse]*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (64)(Clone)*New_NPC (13)(Clone)*New_NPC (65)(Clone)*New_NPC (99)(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2505,"(-32.5, 102.5, -4.0)","(0.0, 1.0, 0.0, 0.2)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-9.7, 103.0, -55.3)",PedestriansManager,store2 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*3851_combined_B40_T02  [Legacy Shaders/Bumped Diffuse]*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (91)(Clone)*New_NPC (64)(Clone)*New_NPC (13)(Clone)*New_NPC (75)(Clone)*New_NPC (65)(Clone)*New_NPC (30)(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2506,"(-32.5, 102.5, -4.4)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-9.7, 103.0, -55.3)",PedestriansManager,store2 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (91)(Clone)*New_NPC (30)(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2507,"(-32.4, 102.5, -5.3)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-9.7, 103.0, -55.2)",PedestriansManager,store2 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (91)(Clone)*New_NPC (45)(Clone)*New_NPC (30)(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2508,"(-32.4, 102.5, -5.7)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-4.0, 104.1, -52.2)",WestRide Traffic,store2 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2509,"(-32.4, 102.5, -6.6)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-4.0, 104.1, -52.2)",WestRide Traffic,store2 (1)*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2510,"(-32.3, 102.5, -7.5)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-9.7, 103.0, -55.3)",PedestriansManager,store2 (1)*Inverted_Triangle_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2511,"(-32.3, 102.5, -7.9)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.0, 103.0, -55.3)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (101)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2512,"(-32.3, 102.5, -8.8)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.1, 103.0, -55.3)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2513,"(-32.2, 102.5, -9.7)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.1, 103.0, -55.4)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2514,"(-32.2, 102.5, -10.1)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.2, 103.0, -55.4)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2515,"(-32.1, 102.5, -11.0)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.2, 103.0, -55.4)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2516,"(-32.0, 102.5, -11.9)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.3, 103.0, -55.4)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*TS1_Stand_Medium_LOD0*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2517,"(-32.0, 102.5, -12.3)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.3, 103.0, -55.4)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 3*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*New_NPC (34)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
2518,"(-31.9, 102.5, -13.2)","(0.0, 1.0, 0.0, 0.3)",null,"(0.0, 0.0, 0.0)",null,New_NPC (30)(Clone),"(-10.4, 103.0, -55.4)",PedestriansManager,store2 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Building 3*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*U_EC03(Clone)*New_NPC (30)(Clone)*New_NPC (13)(Clone)*New_NPC (74)(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*CarsManager*PedestriansManager*PedestriansManager*PedestriansManager*
