frameNumber,trackerPosition,trackerRotation,centerHit,centerHitPosition,centerHitGroup,boxHit,boxHitPosition,boxHitGroup,presentObjectName,presentObjectGroup
2707,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.0)",store2,"(-22.7, 101.3, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-29.2, 103.2, -135.5)",Events,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Straight or Right (4)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*store2*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (33)(Clone)*Body*New_NPC (41)(Clone)*U_SUV03*New_NPC (39)(Clone)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (44)(Clone)*New_NPC (87)(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*Events*
2708,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.0)",store2,"(-22.0, 101.4, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-29.1, 103.2, -135.5)",Events,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Straight or Right (4)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*store2*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (41)(Clone)*New_NPC (33)(Clone)*Body*New_NPC (41)(Clone)*U_SUV03*New_NPC (39)(Clone)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (44)(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*Events*
2709,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.0)",store2,"(-20.6, 101.3, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-29.0, 103.2, -135.5)",Events,Retirement 1*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*smallRoadblock*smallRoadblock (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Straight or Right (4)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*store2*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*bigCone (14)*bigCone (16)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 13*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (33)(Clone)*Body*New_NPC (41)(Clone)*U_SC05*U_SUV03*New_NPC (39)(Clone)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (44)(Clone)*New_NPC (83)(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Buildings*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*Events*
2710,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",store2,"(-19.5, 101.3, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-28.8, 103.2, -135.5)",Events,Retirement 1*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*smallRoadblock*smallRoadblock (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Straight or Right (4)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*store2*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*bigCone (14)*bigCone (16)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 13*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (100)(Clone)*New_NPC (87)(Clone)*New_NPC (54)(Clone)*New_NPC (33)(Clone)*Body*New_NPC (41)(Clone)*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (44)(Clone)*New_NPC (83)(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*Events*
2711,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",store2,"(-18.0, 101.3, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-28.7, 103.2, -135.5)",Events,Retirement 1*LB_building-7_LOD0 (1)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*smallRoadblock*smallRoadblock (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*store2*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*bigCone (9)*bigCone (6)*bigCone (11)*bigCone (10)*bigCone (8)*bigCone (13)*TS1_Stand_Medium_LOD0*bigCone (12)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*bigCone (17)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*3651_combined_retirement1  [Legacy Shaders/Transparent/Cutout/Diffuse]*New_NPC (100)(Clone)*New_NPC (87)(Clone)*New_NPC (54)(Clone)*New_NPC (33)(Clone)*Body*New_NPC (41)(Clone)*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (83)(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*Events*
2712,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",store2,"(-16.5, 101.1, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-28.6, 103.2, -135.5)",Events,LB_building-7_LOD0 (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*store2*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*bigCone (3)*bigCone*bigCone (1)*3652_combined_retirement3  [Legacy Shaders/Diffuse]*bigCone (2)*TS1_Stand_Medium_LOD0*bigCone (5)*bigCone (4)*bigCone (7)*bigCone (9)*bigCone (6)*bigCone (11)*bigCone (10)*bigCone (8)*bigCone (13)*TS1_Stand_Medium_LOD0*bigCone (12)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*bigCone (15)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*New_NPC (54)(Clone)*New_NPC (33)(Clone)*Body*New_NPC (41)(Clone)*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (82)(Clone)*New_NPC (83)(Clone)*U_SSC07(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*Events*
2713,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",store2,"(-14.7, 101.0, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-28.5, 103.2, -135.5)",Events,LB_building-7_LOD0 (1)*LB_building-7_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Forklift*smallRoadblock (2)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*store2*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*bigCone (3)*bigCone*bigCone (1)*3652_combined_retirement3  [Legacy Shaders/Diffuse]*bigCone (2)*TS1_Stand_Medium_LOD0*bigCone (5)*bigCone (4)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*New_NPC (94)(Clone)*New_NPC (54)(Clone)*Body*New_NPC (41)(Clone)*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (82)(Clone)*U_SSC07(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*WestRide Traffic*PedestriansManager*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*Events*
2714,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",store2,"(-12.9, 100.9, -215.7)",WestRide Buildings,event 2.2 walking(Clone),"(-28.4, 103.2, -135.5)",Events,LB_building-7_LOD0 (1)*LB_building-7_LOD0*Big Apartment 2*Forklift*TS1_Stand_Medium_LOD0*smallRoadblock (2)*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*store2*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*New_NPC (94)(Clone)*New_NPC (54)(Clone)*Body*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (82)(Clone)*U_SSC07(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*Events*
2715,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",store2,"(-11.1, 100.9, -215.6)",WestRide Buildings,event 2.2 walking(Clone),"(-28.3, 103.2, -135.5)",Events,LB_building-7_LOD0 (1)*LB_building-7_LOD0*Big Apartment 2*Circle_Sign_LOD0*Forklift*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Body*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*mediumRoadblock*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*store2*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Building 11*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Building 13*New_NPC (94)(Clone)*New_NPC (54)(Clone)*Body*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (82)(Clone)*New_NPC (36)(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*Events*
2716,"(-28.6, 102.6, -125.7)","(0.0, 1.0, 0.0, 0.1)",New_NPC (82)(Clone),"(-15.6, 101.4, -186.4)",PedestriansManager,event 2.2 walking(Clone),"(-28.2, 103.2, -135.5)",Events,LB_building-7_LOD0 (1)*LB_building-7_LOD0*Big Apartment 2*Square_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Body*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*mediumRoadblock*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*3859_combined_apartments1  [Legacy Shaders/Diffuse]*3855_combined_LB_building-6  [Legacy Shaders/Reflective/Specular]*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*store2*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Rhombus_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*3652_combined_retirement3  [Legacy Shaders/Diffuse]*TS1_Stand_Medium_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*Roundabout (3)*TS1_Stand_Medium_LOD0*Triangle_Sign_LOD0*Building 11*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (94)(Clone)*New_NPC (54)(Clone)*Body*U_SC05*U_SUV03*New_NPC (39)(Clone)*U_SSC07 (1)*New_NPC (87)(Clone)*New_NPC (53)(Clone)*New_NPC (82)(Clone)*New_NPC (36)(Clone)*New_NPC (105)(Clone)*U_EC02(Clone)*event 2.2 walking(Clone)*,WestRide Buildings*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*Events*
